Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
spine,ISMS1ITSP02A,Ethernet6/4/1,l3leaf,ISM3XSIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet6/5/1,l3leaf,IS01AIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet6/6/1,l3leaf,IS03BIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet7/1/1,l3leaf,IS11JIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet7/2/1,l3leaf,IS11EWIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet7/3/1,l3leaf,ISM0WIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet7/4/1,l3leaf,ISM3XSIT02A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet7/5/1,l3leaf,IS01BIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet7/6/1,l3leaf,ISM1YIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet8/1/1,l3leaf,IS11GIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet8/2/1,l3leaf,IS11CWIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet8/3/1,l3leaf,ISM1WIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet8/4/1,l3leaf,ISM3WIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet8/5/1,l3leaf,IS01CIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP02A,Ethernet8/6/1,l3leaf,ISM1VIT01A,Ethernet1/2/1,True
spine,ISMS1ITSP03A,Ethernet3/1/1,l3leaf,ISMS1ITBL01A,Ethernet27/1,True
spine,ISMS1ITSP03A,Ethernet3/2/1,l3leaf,IS11CIT01A,Ethernet2/1/1,True
