Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
leaf,hsm3wmgt01a,Ethernet 1-48,server,SUPPORT-MGMT-LEAF-Host,,True
leaf,hsm3xnmgt01a,Ethernet49,l3spine,ismmgtsp01a,Ethernet7/4,True
leaf,hsm3xnmgt01a,Ethernet50,l3spine,ismmgtsp02a,Ethernet7/4,True
leaf,hsm3xnmgt01a,Ethernet 1-48,server,SUPPORT-MGMT-LEAF-Host,,True
leaf,hsm3xsmgt01a,Ethernet49,l3spine,ismmgtsp01a,Ethernet3/5,True
leaf,hsm3xsmgt01a,Ethernet50,l3spine,ismmgtsp02a,Ethernet3/5,True
leaf,hsm3xsmgt01a,Ethernet 1-48,server,SUPPORT-MGMT-LEAF-Host,,True
leaf,hsmdc1mgt01a,Ethernet49,leaf,hsmdc1mgtagg01a,Ethernet1,True
leaf,hsmdc1mgt01a,Ethernet50,leaf,hsmdc1mgtagg02a,Ethernet1,True
leaf,hsmdc1mgt01a,Ethernet 1-48,server,DC1-MGMT-LEAF-Host,,True
leaf,hsmdc1mgt02a,Ethernet49,leaf,hsmdc1mgtagg01a,Ethernet2,True
leaf,hsmdc1mgt02a,Ethernet50,leaf,hsmdc1mgtagg02a,Ethernet2,True
leaf,hsmdc1mgt02a,Ethernet 1-48,server,DC1-MGMT-LEAF-Host,,True
leaf,hsmdc1mgt03a,Ethernet49,leaf,hsmdc1mgtagg01a,Ethernet3,True
leaf,hsmdc1mgt03a,Ethernet50,leaf,hsmdc1mgtagg02a,Ethernet3,True
leaf,hsmdc1mgt03a,Ethernet 1-48,server,DC1-MGMT-LEAF-Host,,True
leaf,hsmdc1mgt04a,Ethernet49,leaf,hsmdc1mgtagg01a,Ethernet4,True
leaf,hsmdc1mgt04a,Ethernet50,leaf,hsmdc1mgtagg02a,Ethernet4,True
leaf,hsmdc1mgt04a,Ethernet 1-48,server,DC1-MGMT-LEAF-Host,,True
leaf,hsmdc1mgt05a,Ethernet49,leaf,hsmdc1mgtagg01a,Ethernet5,True
leaf,hsmdc1mgt05a,Ethernet50,leaf,hsmdc1mgtagg02a,Ethernet5,True
leaf,hsmdc1mgt05a,Ethernet 1-48,server,DC1-MGMT-LEAF-Host,,True
leaf,hsmdc1mgt06a,Ethernet49,leaf,hsmdc1mgtagg01a,Ethernet6,True
leaf,hsmdc1mgt06a,Ethernet50,leaf,hsmdc1mgtagg02a,Ethernet6,True
leaf,hsmdc1mgt06a,Ethernet 1-48,server,DC1-MGMT-LEAF-Host,,True
leaf,hsmdc1mgt07a,Ethernet49,leaf,hsmdc1mgtagg01a,Ethernet7,True
leaf,hsmdc1mgt07a,Ethernet50,leaf,hsmdc1mgtagg02a,Ethernet7,True
leaf,hsmdc1mgt07a,Ethernet 1-48,server,DC1-MGMT-LEAF-Host,,True
leaf,hsmdc1mgt08a,Ethernet49,leaf,hsmdc1mgtagg01a,Ethernet8,True
leaf,hsmdc1mgt08a,Ethernet50,leaf,hsmdc1mgtagg02a,Ethernet8,True
leaf,hsmdc1mgt08a,Ethernet 1-48,server,DC1-MGMT-LEAF-Host,,True
leaf,hsmdc1mgt09a,Ethernet49,leaf,hsmdc1mgtagg01a,Ethernet9,True
leaf,hsmdc1mgt09a,Ethernet50,leaf,hsmdc1mgtagg02a,Ethernet9,True
leaf,hsmdc1mgt09a,Ethernet 1-48,server,DC1-MGMT-LEAF-Host,,True
leaf,hsmdc1mgt10a,Ethernet49,leaf,hsmdc1mgtagg01a,Ethernet10,True
leaf,hsmdc1mgt10a,Ethernet50,leaf,hsmdc1mgtagg02a,Ethernet10,True
leaf,hsmdc1mgt10a,Ethernet 1-48,server,DC1-MGMT-LEAF-Host,,True
leaf,hsmdc2mgt01a,Ethernet49,leaf,hsmdc2mgtagg01a,Ethernet1,True
leaf,hsmdc2mgt01a,Ethernet50,leaf,hsmdc2mgtagg02a,Ethernet1,True
leaf,hsmdc2mgt01a,Ethernet 1-48,server,DC2-MGMT-LEAF-Host,,True
leaf,hsmdc2mgt02a,Ethernet49,leaf,hsmdc2mgtagg01a,Ethernet2,True
leaf,hsmdc2mgt02a,Ethernet50,leaf,hsmdc2mgtagg02a,Ethernet2,True
leaf,hsmdc2mgt02a,Ethernet 1-48,server,DC2-MGMT-LEAF-Host,,True
leaf,hsmdc2mgt03a,Ethernet49,leaf,hsmdc2mgtagg01a,Ethernet3,True
leaf,hsmdc2mgt03a,Ethernet50,leaf,hsmdc2mgtagg02a,Ethernet3,True
leaf,hsmdc2mgt03a,Ethernet 1-48,server,DC2-MGMT-LEAF-Host,,True
leaf,hsmdc2mgt04a,Ethernet49,leaf,hsmdc2mgtagg01a,Ethernet4,True
leaf,hsmdc2mgt04a,Ethernet50,leaf,hsmdc2mgtagg02a,Ethernet4,True
