Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
spine,isms1otsp02a,Ethernet5/2/1,l3leaf,is11cotagg01ba,Ethernet50/1,True
spine,isms1otsp02a,Ethernet5/3/1,l3leaf,is11jwotagg01ba,Ethernet50/1,True
spine,isms1otsp02a,Ethernet5/4/1,l3leaf,is11keotagg01ba,Ethernet50/1,True
spine,isms1otsp02a,Ethernet5/5/1,l3leaf,ism3xnotagg01ba,Ethernet50/1,True
spine,isms1otsp02a,Ethernet6/1/1,l3leaf,is11jotagg02aa,Ethernet50/1,True
spine,isms1otsp02a,Ethernet6/2/1,l3leaf,is11cotagg02aa,Ethernet50/1,True
spine,isms1otsp02a,Ethernet6/3/1,l3leaf,is11gwotagg01aa,Ethernet50/1,True
spine,isms1otsp02a,Ethernet6/4/1,l3leaf,is11heotagg01aa,Ethernet50/1,True
spine,isms1otsp02a,Ethernet6/5/1,l3leaf,ism3xotagg01aa,Ethernet50/1,True
spine,isms1otsp02a,Ethernet7/1/1,l3leaf,is11jotagg02ba,Ethernet50/1,True
spine,isms1otsp02a,Ethernet7/2/1,l3leaf,is11cotagg02ba,Ethernet50/1,True
spine,isms1otsp02a,Ethernet7/3/1,l3leaf,is11gwotagg01ba,Ethernet50/1,True
spine,isms1otsp02a,Ethernet7/4/1,l3leaf,is11heotagg01ba,Ethernet50/1,True
spine,isms1otsp02a,Ethernet7/5/1,l3leaf,ism3xotagg01ba,Ethernet50/1,True
spine,isms1otsp02a,Ethernet8/1/1,l3leaf,is11gotagg01aa,Ethernet50/1,True
spine,isms1otsp02a,Ethernet8/2/1,l3leaf,is11aotagg01aa,Ethernet50/1,True
spine,isms1otsp02a,Ethernet8/3/1,l3leaf,is11ewotagg01aa,Ethernet50/1,True
spine,isms1otsp02a,Ethernet8/4/1,l3leaf,is11deotagg01aa,Ethernet50/1,True
spine,isms1otsp02a,Ethernet9/1/1,l3leaf,is11gotagg01ba,Ethernet50/1,True
spine,isms1otsp02a,Ethernet9/2/1,l3leaf,is11aotagg01ba,Ethernet50/1,True
spine,isms1otsp02a,Ethernet9/3/1,l3leaf,is11ewotagg01ba,Ethernet50/1,True
spine,isms1otsp02a,Ethernet9/4/1,l3leaf,is11deotagg01ba,Ethernet50/1,True
spine,isms1otsp03a,Ethernet2/1/1,l3leaf,isms1otbl01aa,Ethernet27/1,True
